Cluster,CF
SOL-01,0.296543828
SOL-01,0.303318565
SOL-01,0.303241567
SOL-01,0.302999254
SOL-01,0.297089199
SOL-01,0.299641333
SOL-01,0.297800678
SOL-01,0.303664126
SOL-01,0.303807122
SOL-01,0.303510616
SOL-01,0.29851624
SOL-01,0.304404296
SOL-01,0.295430844
SOL-01,0.297211156
SOL-01,0.298365203
SOL-01,0.302817589
SOL-01,0.304058718
SOL-01,0.304529683
SOL-01,0.297509603
SOL-01,0.298326202
SOL-01,0.301509322
SOL-01,0.303581464
SOL-01,0.304327125
SOL-01,0.295805581
SOL-01,0.29791999
SOL-01,0.298735
SOL-01,0.300249756
SOL-01,0.302607794
SOL-01,0.303466011
SOL-01,0.29858441
SOL-01,0.296423767
SOL-01,0.299430715
SOL-01,0.300632396
SOL-01,0.299214782
SOL-01,0.300599442
SOL-01,0.301176853
SOL-01,0.301160546
SOL-01,0.301035318
SOL-01,0.300749906
SOL-01,0.299030633
SOL-01,0.298517806
SOL-01,0.297567606
SOL-01,0.294895134
SOL-01,0.300127975
SOL-01,0.300164255
SOL-01,0.300255875
SOL-01,0.300564574
SOL-01,0.300711701
SOL-01,0.299554566
SOL-01,0.298882249
SOL-01,0.298370096
SOL-01,0.297804877
SOL-01,0.296520456
SOL-01,0.299926881
SOL-01,0.300125535
SOL-01,0.299945418
SOL-01,0.300309899
SOL-01,0.300565232
SOL-01,0.299897311
SOL-01,0.299279753
SOL-01,0.298604496
SOL-01,0.297932193
SOL-01,0.296869437
SOL-01,0.29918255
SOL-01,0.300087088
SOL-01,0.30006943
SOL-01,0.300271962
SOL-01,0.300472739
SOL-01,0.300293492
SOL-01,0.299731164
SOL-01,0.298948545
SOL-01,0.298003953
SOL-01,0.297107621
SOL-01,0.300120718
SOL-01,0.300211042
SOL-01,0.300194388
SOL-01,0.300287744
SOL-01,0.300488726
SOL-01,0.300580614
SOL-01,0.300182009
SOL-01,0.29929232
SOL-01,0.298239063
SOL-01,0.297565606
SOL-01,0.301324626
SOL-01,0.301415208
SOL-01,0.301022504
SOL-01,0.300287958
SOL-01,0.300650747
SOL-01,0.300631735
SOL-01,0.300016847
SOL-01,0.298570616
SOL-01,0.30177073
SOL-01,0.301969131
SOL-01,0.301901088
SOL-01,0.301347011
SOL-01,0.300574878
SOL-01,0.300450104
SOL-01,0.300647698
SOL-01,0.30046772
SOL-01,0.299855274
SOL-01,0.299351566
SOL-01,0.301517119
SOL-01,0.301663281
SOL-01,0.301594376
SOL-01,0.301093112
SOL-01,0.300265377
SOL-01,0.29976049
SOL-01,0.30001268
SOL-01,0.300104004
SOL-01,0.299926108
SOL-01,0.299367403
SOL-01,0.300778371
SOL-01,0.300439002
SOL-01,0.300097786
SOL-01,0.299810034
SOL-01,0.299412554
SOL-01,0.298850935
SOL-01,0.298994564
SOL-01,0.29919521
SOL-01,0.299234341
SOL-01,0.298782883
SOL-01,0.29850135
SOL-01,0.298101495
SOL-01,0.297919566
SOL-01,0.2980654
SOL-01,0.29843019
SOL-01,0.29841033
SOL-01,0.298392886
SOL-01,0.298322109
SOL-01,0.298197249
SOL-01,0.295786566
SOL-01,0.294181504
SOL-01,0.296368588
SOL-01,0.294144007
SOL-01,0.297901631
SOL-01,0.295804391
SOL-01,0.29340691
SOL-01,0.298924406
SOL-01,0.297454132
SOL-01,0.295411903
SOL-01,0.299554136
SOL-01,0.298814132
SOL-01,0.297625893
SOL-01,0.294735299
SOL-01,0.300625173
SOL-01,0.299667098
SOL-01,0.298483528
SOL-01,0.296843509
SOL-01,0.293828857
SOL-01,0.30130556
SOL-01,0.300240177
SOL-01,0.298948177
SOL-01,0.297648323
SOL-01,0.295493037
SOL-01,0.301267854
SOL-01,0.3003136
SOL-01,0.299300706
SOL-01,0.298506252
SOL-01,0.297034507
SOL-01,0.294248867
SOL-01,0.300842485
SOL-01,0.30022072
SOL-01,0.299708175
SOL-01,0.299193862
SOL-01,0.298062931
SOL-01,0.29500581
SOL-01,0.301134341
SOL-01,0.301068147
SOL-01,0.300613429
SOL-01,0.297913602
SOL-01,0.296099471
SOL-01,0.295674402
SOL-01,0.29867541
SOL-01,0.29486417
SOL-01,0.295863763
SOL-01,0.296702286
SOL-01,0.298497351
SOL-01,0.299158614
SOL-01,0.299425355
SOL-01,0.299236904
SOL-01,0.300040805
SOL-01,0.296762315
SOL-01,0.2986691
SOL-01,0.297898086
SOL-01,0.297407719
SOL-01,0.297637658
SOL-01,0.295258349
SOL-01,0.297599206
SOL-01,0.296691185
SOL-01,0.297243022
SOL-01,0.297950143
SOL-01,0.298162392
SOL-01,0.298092966
SOL-01,0.297840205
SOL-01,0.297769345
SOL-01,0.297472411
SOL-01,0.297217272
SOL-01,0.29714889
SOL-01,0.297812264
SOL-01,0.297461995
SOL-01,0.29846153
SOL-01,0.298111292
SOL-01,0.298041384
SOL-01,0.298139812
SOL-01,0.298238034
SOL-01,0.297660011
SOL-01,0.296502856
SOL-01,0.296264486
SOL-01,0.29709874
SOL-01,0.298380176
SOL-01,0.2986481
SOL-01,0.298522834
SOL-01,0.298509335
SOL-01,0.298776263
SOL-01,0.297790975
SOL-01,0.297310623
SOL-01,0.297017055
SOL-01,0.297849113
SOL-01,0.298735015
SOL-01,0.300009162
SOL-01,0.299996661
SOL-01,0.299760195
SOL-01,0.299354908
SOL-01,0.298892404
SOL-01,0.298203316
SOL-01,0.298059916
SOL-01,0.298272745
SOL-01,0.299101445
SOL-01,0.300039146
SOL-01,0.300460595
SOL-01,0.300447856
SOL-01,0.300155538
SOL-01,0.299470891
SOL-01,0.297996277
SOL-01,0.298470664
SOL-01,0.298963246
SOL-01,0.299007555
SOL-01,0.299833867
SOL-01,0.300267852
SOL-01,0.301257053
SOL-01,0.300271183
SOL-01,0.298689234
SOL-01,0.298208804
SOL-01,0.298533566
SOL-01,0.298521647
SOL-01,0.299237385
SOL-01,0.300006958
SOL-01,0.301108049
SOL-01,0.301706234
SOL-01,0.301970691
SOL-01,0.301291401
SOL-01,0.300051317
SOL-01,0.297047315
SOL-01,0.297485545
SOL-01,0.298819997
SOL-01,0.29942316
SOL-01,0.299913215
SOL-01,0.299900579
SOL-01,0.301279639
SOL-01,0.299202931
SOL-01,0.302196596
SOL-01,0.301628242
SOL-01,0.296333265
SOL-01,0.296828503
SOL-01,0.297210105
SOL-01,0.298040794
SOL-01,0.299080089
SOL-01,0.300184243
SOL-01,0.301339743
SOL-01,0.301992146
SOL-01,0.301590117
SOL-01,0.296182391
SOL-01,0.296282955
SOL-01,0.296270104
SOL-01,0.296313098
SOL-01,0.296581844
SOL-01,0.299476276
SOL-01,0.299797894
SOL-01,0.301676909
SOL-01,0.301385456
SOL-01,0.294818976
SOL-01,0.295300645
SOL-01,0.295003952
SOL-01,0.295385527
SOL-01,0.295653296
SOL-01,0.295694729
SOL-01,0.295848556
SOL-01,0.296509847
SOL-01,0.2973942
SOL-01,0.294667916
SOL-01,0.294484626
SOL-01,0.294640635
SOL-01,0.294456371
SOL-01,0.294894987
SOL-01,0.295163076
SOL-01,0.295261049
SOL-01,0.295697526
SOL-01,0.296246121
SOL-01,0.297187433
SOL-01,0.294743172
SOL-01,0.294163339
SOL-01,0.293737301
SOL-01,0.294063166
SOL-01,0.294161361
SOL-01,0.29431615
SOL-01,0.295150649
SOL-01,0.295417247
SOL-01,0.296530005
SOL-01,0.295044574
SOL-01,0.294238844
SOL-01,0.293714072
SOL-01,0.293869798
SOL-01,0.293797963
SOL-01,0.293896148
SOL-01,0.294334809
SOL-01,0.295225625
SOL-01,0.295322556
SOL-01,0.296660746
SOL-01,0.295119764
SOL-01,0.294936741
SOL-01,0.294809912
SOL-01,0.294399132
SOL-01,0.294100715
SOL-01,0.294312454
SOL-01,0.294920278
SOL-01,0.295526691
SOL-01,0.295849499
SOL-01,0.296622591
SOL-01,0.295983991
SOL-01,0.296196112
SOL-01,0.296407732
SOL-01,0.295943592
SOL-01,0.29536502
SOL-01,0.295180541
SOL-01,0.295278186
SOL-01,0.295545056
SOL-01,0.295980732
SOL-01,0.296415378
SOL-01,0.297293765
SOL-01,0.297561098
SOL-01,0.298107524
SOL-01,0.297982593
SOL-01,0.297352961
SOL-01,0.296552292
SOL-01,0.29586129
SOL-01,0.295789188
SOL-01,0.296055327
SOL-01,0.296433445
SOL-01,0.298262117
SOL-01,0.298305659
SOL-01,0.298906321
SOL-01,0.29883777
SOL-01,0.298880006
SOL-01,0.298698971
SOL-01,0.298181973
SOL-01,0.297775202
SOL-01,0.297086589
SOL-01,0.297407291
SOL-01,0.298335832
SOL-01,0.298156064
SOL-01,0.298478234
SOL-01,0.298465121
SOL-01,0.298786222
SOL-01,0.298716601
SOL-01,0.298367351
SOL-01,0.297793135
SOL-01,0.297104504
SOL-01,0.297425063
SOL-01,0.298186475
SOL-01,0.298006606
SOL-01,0.298161374
SOL-01,0.298092286
SOL-01,0.298525256
SOL-01,0.298845816
SOL-01,0.29871985
SOL-01,0.297459184
SOL-01,0.29783515
SOL-01,0.29716113
SOL-01,0.298260415
SOL-01,0.299189141
SOL-01,0.299451673
SOL-01,0.298660908
SOL-01,0.296077943
SOL-01,0.295218329
SOL-01,0.294975542
SOL-01,0.295464457
SOL-01,0.297408937
SOL-01,0.297123115
SOL-01,0.298444449
SOL-01,0.299483109
SOL-01,0.299690113
SOL-01,0.29862264
SOL-01,0.29553437
SOL-01,0.294277835
SOL-01,0.293807883
SOL-01,0.2940723
SOL-01,0.295857751
SOL-01,0.296973631
SOL-01,0.29857275
SOL-01,0.299776519
SOL-01,0.299928045
SOL-01,0.298639965
SOL-01,0.295383734
SOL-01,0.293957069
SOL-01,0.293146272
SOL-01,0.292900684
SOL-01,0.293392336
SOL-01,0.297548547
SOL-01,0.299199509
SOL-01,0.299904101
SOL-01,0.299724201
SOL-01,0.29691481
SOL-01,0.295159497
SOL-01,0.294183393
SOL-01,0.293995469
SOL-01,0.29403327
SOL-01,0.296618311
SOL-01,0.298552007
SOL-01,0.298981158
SOL-01,0.298245369
SOL-01,0.296781035
SOL-01,0.295531867
SOL-01,0.294952372
SOL-01,0.294878315
SOL-01,0.295254622
SOL-01,0.295686183
SOL-01,0.295740949
SOL-01,0.297179511
SOL-01,0.298110963
SOL-01,0.297149415
SOL-01,0.295060686
SOL-01,0.294367785
SOL-01,0.294519603
SOL-01,0.295234168
SOL-01,0.2963392
SOL-01,0.29771895
SOL-01,0.296079877
SOL-01,0.297627923
SOL-01,0.296776279
SOL-01,0.294290409
SOL-01,0.293821457
SOL-01,0.294142773
SOL-01,0.295195795
SOL-01,0.296860656
SOL-01,0.29940323
SOL-01,0.297493244
SOL-01,0.298312324
SOL-01,0.297574601
SOL-01,0.295602157
SOL-01,0.293896225
SOL-01,0.294330164
SOL-01,0.294819716
SOL-01,0.29587006
SOL-01,0.299420187
SOL-01,0.297079683
SOL-01,0.297621962
SOL-01,0.298329801
SOL-01,0.298203847
SOL-01,0.297074756
SOL-01,0.294872863
SOL-01,0.295193025
SOL-01,0.295849556
SOL-01,0.296839824
SOL-01,0.299160185
SOL-01,0.297375762
SOL-01,0.29758393
SOL-01,0.298013891
SOL-01,0.297998969
SOL-01,0.297203897
SOL-01,0.295509101
SOL-01,0.296444847
SOL-01,0.297488786
SOL-01,0.298417779
SOL-01,0.297073763
SOL-01,0.296332629
SOL-01,0.29581209
SOL-01,0.296129468
SOL-01,0.297504745
SOL-01,0.296483132
SOL-01,0.299739693
SOL-01,0.295470232
SOL-01,0.293420145
SOL-01,0.296645765
SOL-01,0.296851497
SOL-01,0.296667096
SOL-01,0.296481749
SOL-01,0.297188034
SOL-01,0.298280932
SOL-01,0.299480078
SOL-01,0.296404948
SOL-01,0.293404153
SOL-01,0.290939862
SOL-01,0.295826381
SOL-01,0.2975916
SOL-01,0.298295675
SOL-01,0.297779232
SOL-01,0.298094149
SOL-01,0.292572959
SOL-01,0.289815705
SOL-01,0.294948535
SOL-01,0.297386717
SOL-01,0.300133925
SOL-01,0.300337436
SOL-01,0.299659757
SOL-01,0.299366008
SOL-01,0.299071179
SOL-01,0.297554049
SOL-01,0.293043782
SOL-01,0.289662368
SOL-01,0.296697825
SOL-01,0.298512505
SOL-01,0.300315509
SOL-01,0.300079026
SOL-01,0.298903381
SOL-01,0.29783216
SOL-01,0.296867099
SOL-01,0.295729031
SOL-01,0.292268573
SOL-01,0.289509042
SOL-01,0.298711421
SOL-01,0.299633226
SOL-01,0.300112113
SOL-01,0.299600047
SOL-01,0.298311235
SOL-01,0.297014962
SOL-01,0.295822858
SOL-01,0.292196011
SOL-01,0.292229797
SOL-01,0.289870842
SOL-01,0.300270449
SOL-01,0.300364517
SOL-01,0.299908915
SOL-01,0.299285821
SOL-01,0.298161952
SOL-01,0.296753452
SOL-01,0.295280169
SOL-01,0.294304276
SOL-01,0.292474631
SOL-01,0.300177291
SOL-01,0.300216435
SOL-01,0.299760406
SOL-01,0.299081745
SOL-01,0.298289637
SOL-01,0.296156874
SOL-01,0.293385074
SOL-01,0.292515281
SOL-01,0.29124344
SOL-01,0.290079219
SOL-01,0.299644171
SOL-01,0.299407841
SOL-01,0.298507973
SOL-01,0.297270562
SOL-01,0.29641662
SOL-01,0.294998682
SOL-01,0.293064055
SOL-01,0.291512073
SOL-01,0.290635168
SOL-01,0.28941122
SOL-01,0.299716035
SOL-01,0.298873423
SOL-01,0.297250035
SOL-01,0.295447246
SOL-01,0.294362519
SOL-01,0.293441594
SOL-01,0.292403278
SOL-01,0.290676889
SOL-01,0.290082855
SOL-01,0.289086037
SOL-01,0.293378487
SOL-01,0.294377648
SOL-01,0.294184522
SOL-01,0.293369922
SOL-01,0.292552129
SOL-01,0.293036231
SOL-01,0.29436645
SOL-01,0.29107382
SOL-01,0.294699934
SOL-01,0.29523764
SOL-01,0.293694575
SOL-01,0.292368569
SOL-01,0.291775063
SOL-01,0.292260221
SOL-01,0.295988309
SOL-01,0.289495324
SOL-01,0.291156006
SOL-01,0.293849237
SOL-01,0.291161921
SOL-01,0.291306881
SOL-01,0.291110021
SOL-01,0.291197479
SOL-01,0.291967584
SOL-01,0.293471961
SOL-01,0.292599095
SOL-01,0.291040067
SOL-01,0.290785958
SOL-01,0.290816558
SOL-01,0.289302078
SOL-01,0.293319798
SOL-01,0.290197566
SOL-01,0.292333623
SOL-01,0.289859491
SOL-01,0.290518701
SOL-01,0.290549209
SOL-01,0.291035792
SOL-01,0.292544437
SOL-01,0.289675256
SOL-01,0.290992955
SOL-01,0.29068137
SOL-01,0.290996783
SOL-01,0.290638234
SOL-01,0.291864135
SOL-01,0.291098409
SOL-01,0.291185722
SOL-01,0.292409858
SOL-01,0.290556085
SOL-01,0.290998243
SOL-01,0.292335874
SOL-01,0.291628628
SOL-01,0.291772596
SOL-01,0.292654622
SOL-01,0.289661879
SOL-01,0.291698516
SOL-01,0.291559066
SOL-01,0.292672411
SOL-01,0.291489318
SOL-01,0.290095532
SOL-01,0.299806498
SOL-01,0.291491182
SOL-01,0.300038626
SOL-01,0.300570643
SOL-01,0.300547668
SOL-01,0.300635708
SOL-01,0.300502494
SOL-01,0.301145225
SOL-01,0.300955756
SOL-01,0.300543327
SOL-01,0.297344516
SOL-01,0.300110379
SOL-01,0.300475886
SOL-01,0.300619033
SOL-01,0.30059593
SOL-01,0.300573357
SOL-01,0.301492734
SOL-01,0.301912063
SOL-01,0.299306104
SOL-01,0.298391891
SOL-01,0.300791458
SOL-01,0.3008795
SOL-01,0.300135628
SOL-01,0.300611917
SOL-01,0.300810597
SOL-01,0.301729205
SOL-01,0.302644312
SOL-01,0.296897461
SOL-01,0.296680084
SOL-01,0.300618563
SOL-01,0.300207312
SOL-01,0.300516929
SOL-01,0.300881646
SOL-01,0.301689006
SOL-01,0.302604671
SOL-01,0.29575801
SOL-01,0.29864818
SOL-01,0.29851326
SOL-01,0.301210767
SOL-01,0.296615765
SOL-01,0.300001305
SOL-01,0.300366428
SOL-01,0.30117437
SOL-01,0.301759613
SOL-01,0.302179045
SOL-01,0.295098528
SOL-01,0.294281679
SOL-01,0.292037383
SOL-01,0.300673682
SOL-01,0.300017479
SOL-01,0.299993839
SOL-01,0.30069182
SOL-01,0.300945388
SOL-01,0.300312235
SOL-01,0.294324591
SOL-01,0.296499265
SOL-01,0.299580655
SOL-01,0.300666862
SOL-01,0.299588941
SOL-01,0.299453853
SOL-01,0.299819384
SOL-01,0.29890361
SOL-01,0.291840734
SOL-01,0.297637264
SOL-01,0.291730163
SOL-01,0.298594924
SOL-01,0.301015054
SOL-01,0.299970652
SOL-01,0.299501697
SOL-01,0.298081388
SOL-01,0.293253055
SOL-01,0.293736402
SOL-01,0.297094331
SOL-01,0.295325998
SOL-01,0.297101382
SOL-01,0.297724526
SOL-01,0.300818725
SOL-01,0.300185315
SOL-01,0.299605081
SOL-01,0.299302062
SOL-01,0.292902219
SOL-01,0.295762941
SOL-01,0.296413441
SOL-01,0.297118239
SOL-01,0.29882707
SOL-01,0.300526037
SOL-01,0.300945483
SOL-01,0.300700416
SOL-01,0.300177334
SOL-01,0.298760677
SOL-01,0.298394512
SOL-01,0.298098302
SOL-01,0.297582963
SOL-01,0.297119708
SOL-01,0.296543087
SOL-01,0.295686832
SOL-01,0.295939819
SOL-01,0.295408109
SOL-01,0.293931954
SOL-01,0.291548558
SOL-01,0.299996547
SOL-01,0.299593311
SOL-01,0.298257698
SOL-01,0.297301537
SOL-01,0.296670226
SOL-01,0.295925623
SOL-01,0.296234031
SOL-01,0.295814215
SOL-01,0.294341929
SOL-01,0.291962291
SOL-01,0.301370988
SOL-01,0.300970739
SOL-01,0.299040831
SOL-01,0.297703104
SOL-01,0.297018418
SOL-01,0.296275096
SOL-01,0.296638981
SOL-01,0.296220256
SOL-01,0.294806968
SOL-01,0.292262827
SOL-01,0.301385694
SOL-01,0.301094412
SOL-01,0.300694409
SOL-01,0.299966462
SOL-01,0.299016555
SOL-01,0.298389876
SOL-01,0.29836796
SOL-01,0.297896959
SOL-01,0.296660059
SOL-01,0.293629699
SOL-01,0.300585473
SOL-01,0.30045666
SOL-01,0.300654774
SOL-01,0.300308418
SOL-01,0.299470335
SOL-01,0.298845617
SOL-01,0.298440051
SOL-01,0.297969482
SOL-01,0.297175968
SOL-01,0.295769444
SOL-01,0.299455839
SOL-01,0.299271339
SOL-01,0.299524304
SOL-01,0.299558657
SOL-01,0.299320468
SOL-01,0.298642597
SOL-01,0.29807166
SOL-01,0.297324877
SOL-01,0.296418719
SOL-01,0.295564994
SOL-01,0.298486123
SOL-01,0.298080933
SOL-01,0.2981696
SOL-01,0.298532972
SOL-01,0.298841746
SOL-01,0.29832986
SOL-01,0.297537356
SOL-01,0.296457111
SOL-01,0.295046892
SOL-01,0.293684958
SOL-01,0.2986659
SOL-01,0.29864532
SOL-01,0.298679237
SOL-01,0.298767822
SOL-01,0.298692341
SOL-01,0.298290321
SOL-01,0.297001784
SOL-01,0.295864643
SOL-01,0.294507095
SOL-01,0.293254888
SOL-01,0.299283043
SOL-01,0.299809283
SOL-01,0.299734362
SOL-01,0.299385849
SOL-01,0.298818322
SOL-01,0.298030464
SOL-01,0.297294834
SOL-01,0.296048923
SOL-01,0.294301863
SOL-01,0.293048999
SOL-01,0.299571464
SOL-01,0.300369505
SOL-01,0.300295193
SOL-01,0.299947705
SOL-01,0.299327793
SOL-01,0.298156373
SOL-01,0.297420991
SOL-01,0.296731297
SOL-01,0.295156527
SOL-01,0.293235918
SOL-01,0.292464038
SOL-01,0.294313549
SOL-01,0.29649078
SOL-01,0.294194442
SOL-01,0.296792129
SOL-01,0.294099167
SOL-01,0.295621467
SOL-01,0.295072125
SOL-01,0.29514765
SOL-01,0.293070273
SOL-01,0.295223325
SOL-01,0.293547413
SOL-01,0.292045164
SOL-01,0.292378707
SOL-01,0.292540925
SOL-01,0.292257486
SOL-01,0.292761847
SOL-01,0.292640682
SOL-01,0.292122117
SOL-01,0.292116692
SOL-01,0.291771361
SOL-01,0.291757492
SOL-01,0.294579983
SOL-01,0.295133761
SOL-01,0.295483035
SOL-01,0.294552337
SOL-01,0.294405327
SOL-01,0.294897159
SOL-01,0.29520802
SOL-01,0.294909503
SOL-01,0.294934741
SOL-01,0.294617875
SOL-01,0.294912336
SOL-01,0.295463032
SOL-01,0.295842945
SOL-01,0.294876705
SOL-01,0.294636155
SOL-01,0.294621263
SOL-01,0.295610034
SOL-01,0.295578144
SOL-01,0.295177522
SOL-01,0.294710948
SOL-01,0.294526258
SOL-01,0.29490792
SOL-01,0.295725509
SOL-01,0.294544588
SOL-01,0.294902823
SOL-01,0.295340874
SOL-01,0.296551534
SOL-01,0.296704676
SOL-01,0.293283819
SOL-01,0.293687681
SOL-01,0.293212732
SOL-01,0.293123995
SOL-01,0.293107541
SOL-01,0.294750815
SOL-01,0.295305243
SOL-01,0.295061545
SOL-01,0.294645866
SOL-01,0.29269831
SOL-01,0.292797727
SOL-01,0.296970144
SOL-01,0.297916024
SOL-01,0.298352159
SOL-01,0.295401209
SOL-01,0.29578471
SOL-01,0.295030689
SOL-01,0.295072621
SOL-01,0.297666455
SOL-01,0.29832854
SOL-01,0.298820233
SOL-01,0.293923574
SOL-01,0.2975577
SOL-01,0.297430832
SOL-01,0.298262672
SOL-01,0.298698638
SOL-01,0.298796581
SOL-01,0.29866893
SOL-01,0.29668552
SOL-01,0.297688444
SOL-01,0.298181871
SOL-01,0.298674259
SOL-01,0.298884917
SOL-01,0.29892657
SOL-01,0.298630304
SOL-01,0.294360117
SOL-01,0.298213315
SOL-01,0.298424711
SOL-01,0.298410658
SOL-01,0.298508906
SOL-01,0.298719297
SOL-01,0.298704179
SOL-01,0.295231896
SOL-01,0.29734305
SOL-01,0.29800588
SOL-01,0.298386158
SOL-01,0.298372097
SOL-01,0.298230124
SOL-01,0.29186691
SOL-01,0.294993843
SOL-01,0.294525229
SOL-01,0.293941117
SOL-01,0.293297758
SOL-01,0.294253539
SOL-01,0.296170752
SOL-01,0.296665034
SOL-01,0.295856456
SOL-01,0.295272407
SOL-01,0.290447517
SOL-01,0.292502219
SOL-01,0.295339194
SOL-01,0.294913174
SOL-01,0.295409856
SOL-01,0.296456776
SOL-01,0.292248915
SOL-01,0.2939356
SOL-01,0.294775418
SOL-01,0.294988301
SOL-01,0.295087253
SOL-01,0.29535613
SOL-01,0.29482904
SOL-01,0.295267991
SOL-01,0.295081052
SOL-01,0.293126354
SOL-01,0.293340784
SOL-01,0.293326271
SOL-01,0.294224574
SOL-01,0.294892899
SOL-01,0.294878127
SOL-01,0.294505448
SOL-01,0.29557013
SOL-01,0.295553927
SOL-01,0.295023926
SOL-01,0.294100666
SOL-01,0.293459195
SOL-01,0.294015075
SOL-01,0.294911231
SOL-01,0.295180617
SOL-01,0.294938055
SOL-01,0.295092993
SOL-01,0.295758489
SOL-01,0.29602573
SOL-01,0.296118195
SOL-01,0.29519915
SOL-01,0.294105101
SOL-01,0.294489253
SOL-01,0.295383851
SOL-01,0.295766004
SOL-01,0.29575113
SOL-01,0.295962366
SOL-01,0.296003172
SOL-01,0.296157027
SOL-01,0.295910196
SOL-01,0.295387489
SOL-01,0.294806184
SOL-01,0.294962384
SOL-01,0.295458781
SOL-01,0.295784218
SOL-01,0.29588248
SOL-01,0.295753736
SOL-01,0.295794491
SOL-01,0.296401388
SOL-01,0.295532355
SOL-01,0.295065458
SOL-01,0.294980722
SOL-01,0.295306779
SOL-01,0.295787142
SOL-01,0.295601626
SOL-01,0.295812483
SOL-01,0.296702128
SOL-01,0.295324082
SOL-01,0.294501975
SOL-01,0.294771897
SOL-01,0.295211591
SOL-01,0.295480381
SOL-01,0.295578486
SOL-01,0.295506266
SOL-01,0.295943812
SOL-01,0.296889304
SOL-01,0.295285675
SOL-01,0.295328902
SOL-01,0.295315111
SOL-01,0.295074171
SOL-01,0.295399881
SOL-01,0.295498513
SOL-01,0.295524263
SOL-01,0.29596176
SOL-01,0.29696344
SOL-01,0.293757792
SOL-01,0.294139878
SOL-01,0.29463451
SOL-01,0.294958565
SOL-01,0.293978637
SOL-01,0.29028451
SOL-01,0.289632101
SOL-01,0.290822382
SOL-01,0.293109363
SOL-01,0.294950642
SOL-01,0.295556825
SOL-01,0.295541389
SOL-01,0.294393781
SOL-01,0.292156418
SOL-01,0.290130507
SOL-01,0.289862438
SOL-01,0.29363904
SOL-01,0.294530968
SOL-01,0.295138255
SOL-01,0.295461815
SOL-01,0.29527679
SOL-01,0.293957901
SOL-01,0.291126038
SOL-01,0.289034646
SOL-01,0.289534911
SOL-01,0.29422415
SOL-01,0.295170981
SOL-01,0.29549477
SOL-01,0.295310299
SOL-01,0.294785822
SOL-01,0.293976007
SOL-01,0.293674913
SOL-01,0.292517975
SOL-01,0.290781699
SOL-01,0.289669055
SOL-01,0.294694922
SOL-01,0.295696365
SOL-01,0.295738152
SOL-01,0.295215252
SOL-01,0.294464068
SOL-01,0.294334324
SOL-01,0.294147321
SOL-01,0.294073394
SOL-01,0.293544233
SOL-01,0.294769633
SOL-01,0.295206983
SOL-01,0.294966052
SOL-01,0.294894115
SOL-01,0.294821652
SOL-01,0.294578934
SOL-01,0.294788703
SOL-01,0.294997969
SOL-01,0.295037195
SOL-01,0.294396146
SOL-01,0.295521135
SOL-01,0.295394012
SOL-01,0.294984111
SOL-01,0.294516071
SOL-01,0.294103411
SOL-01,0.293746186
SOL-01,0.295202339
SOL-01,0.295862849
SOL-01,0.295732805
SOL-01,0.295828111
SOL-01,0.296270619
SOL-01,0.296481141
SOL-01,0.296635112
SOL-01,0.295494413
SOL-01,0.29378106
SOL-01,0.293423507
SOL-01,0.295502432
SOL-01,0.296387403
SOL-01,0.296088642
SOL-01,0.29640909
SOL-01,0.296681304
SOL-01,0.297954662
SOL-01,0.298944047
SOL-01,0.297478589
SOL-01,0.294649097
SOL-01,0.294009448
SOL-01,0.295745924
SOL-01,0.296404877
SOL-01,0.296162541
SOL-01,0.29648278
SOL-01,0.296699023
SOL-01,0.297804581
SOL-01,0.2988498
SOL-01,0.29911386
SOL-01,0.298319151
SOL-01,0.296230349
SOL-01,0.295932579
SOL-01,0.295915727
SOL-01,0.296067382
SOL-01,0.296837508
SOL-01,0.293683819
SOL-01,0.29616655
SOL-01,0.301530483
SOL-01,0.300903815
SOL-01,0.299324745
SOL-01,0.297001382
SOL-01,0.293915853
SOL-01,0.292787699
SOL-01,0.294766276
SOL-01,0.298028544
SOL-01,0.300419321
SOL-01,0.298612982
SOL-01,0.295716915
SOL-01,0.292445295
SOL-01,0.289366777
SOL-01,0.292902444
SOL-01,0.297032078
SOL-01,0.2999899
SOL-01,0.298798098
SOL-01,0.296074533
SOL-01,0.292520707
SOL-01,0.28903732
SOL-01,0.291792605
SOL-01,0.294915567
SOL-01,0.296484915
SOL-01,0.299559831
SOL-01,0.299878567
SOL-01,0.297729841
SOL-01,0.293854983
SOL-01,0.290272107
SOL-01,0.288428664
SOL-01,0.292040515
SOL-01,0.29413715
SOL-01,0.297630038
SOL-01,0.298681018
SOL-01,0.301232004
SOL-01,0.299822409
SOL-01,0.295920484
SOL-01,0.292822808
SOL-01,0.290245091
SOL-01,0.293031867
SOL-01,0.294876704
SOL-01,0.299593523
SOL-01,0.300692476
SOL-01,0.300397017
SOL-01,0.297689486
SOL-01,0.295294484
SOL-01,0.29362056
SOL-01,0.295609791
SOL-01,0.295366118
SOL-01,0.296141831
SOL-01,0.299163053
SOL-01,0.301209448
SOL-01,0.301192917
SOL-01,0.295595814
SOL-01,0.293866742
SOL-01,0.292872017
SOL-01,0.296870413
SOL-01,0.296289488
SOL-01,0.296102842
SOL-01,0.298395404
SOL-01,0.300502936
SOL-01,0.30165329
SOL-01,0.300691242
SOL-01,0.297479376
SOL-01,0.295194771
SOL-01,0.293691048
SOL-01,0.297000687
